hash,elapsed_time,age,evaluation_status,evaluation_year,evaluation_start_time,tree,error_string,pickle,"FullDataSet False Positives","FullDataSet False Negatives","FullDataSet Num Elements"
4f817ebdd9d6c9c6290ad900b99a0c9fd8500d9859096cfc6796719765dfdf7a,7.98006,1,EVALUATED,20,"2019-10-20 09:20:01","AdaBoostLearner(myFlatTop(ARG0, passTriState(0)), ModifyLearnerFloat(learnerType('SVM', {'C': 1.0, 'kernel': 0}), 100.0), passInt(3), myFloatDiv(0.1, 10.0))",NULL,...,6.8,51.8,37
4fb58f6cd21a21a061c85610b486027756c8e7e83d4f12ad911e886b8ec9c919,5.44007,1,EVALUATED,14,"2019-10-19 23:47:09","AdaBoostLearner(ARG0, learnerType('Trees', {'criterion': 0, 'splitter': 0}), 2, myFloatAdd(myFloatSub(10.0, 1.0), myFloatSub(-2.6167926622440962, 0.1)))",NULL,...,16.2,23.4,55
503a5105c18470d0bfc13eeb6b30a32dd5c81c00de4f58e384c030627adcc037,943.958,1,EVALUATED,15,"2019-10-20 05:22:55","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3}), 100.0), 6365, 0.1)",NULL,...,109.8,0,26
5044e07e055de2c8bb672f6b3b868c5d495344757b44994e0970a679d065a241,5.79215,1,EVALUATED,10,"2019-10-19 22:50:09","AdaBoostLearner(myProd(ARG0, 0), ModifyLearnerFloat(learnerType('LogR', {'penalty': 0, 'C': 1.0}), 0.01), myIntAdd(3, greaterThanEqual(myIntToFloat(4), myFloatMult(-3.172799361079024, 0.15758621396495442))), myFloatDiv(0.1, 0.1))",NULL,...,0,68.4,35
509aa81759438ec1fccd91347106f92f1b4fb2506925c057d0e5a06249d141e8,11.595,1,EVALUATED,18,"2019-10-20 03:00:31","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), 0.01), myIntAdd(5, greaterThanEqual(4.523099435739367, 0.01)), myFloatDiv(0.1, 0.1))",NULL,...,15.2,19.2,33
50b0681f0cb707d5811316fcecef6aeb0e7e516186ac51f5cccfee16eca9c913,48.8862,1,EVALUATED,0,"2019-10-19 20:47:31","BaggedLearner(ARG0, learnerType('Blup', None))",NULL,...,16,36.2,27
50f4d2a59675980afef8b21790e7f2a93816c47036cf90a094a63886b0044a7c,5.45342,1,EVALUATED,19,"2019-10-20 03:55:38","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('SVM', {'C': 1.0, 'kernel': 0}), trueBool, 4), passTriState(2), 10.0), passFloat(myFloatAdd(100.0, 0.1)), passTriState(passTriState(0)))",NULL,...,104.4,13.8,59
512366d233661b3a3bab7aaa8997504bd69b4d76d2259139cb7fc626b85cbedd,5.5526,1,EVALUATED,16,"2019-10-20 02:33:10","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('Trees', {'criterion': 0, 'splitter': 0}), falseBool, 5), passTriState(1), myIntToFloat(64)), passFloat(myFloatAdd(100.0, 0.1)), passTriState(passTriState(1)))",NULL,...,19.4,20,43
514d2ec6d67d995ace9a58471140e3f2366b4a19fe848dd173050453dceeca52,5.64204,1,WAITING_FOR_MASTER,23,"2019-10-20 12:56:53","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Trees', {'criterion': 0, 'splitter': 0}), 0.01), myIntAdd(myAnd(lessThanOrEqual(myFloatSub(myIntToFloat(equal(0.1, 0.1)), ifThenElseFloat(passBool(falseBool), myFloatSub(1.0, 0.1), myFloatAdd(0.01, 1.0))), ifThenElseFloat(equal(myFloatAdd(1.0, 100.0), myFloatMult(0.1, 1.0)), myFloatSub(myFloatAdd(100.0, 10.0), myFloatAdd(1.0, -0.5526309139303018)), myFloatMult(myFloatDiv(0.01, 10.0), myFloatDiv(1.0, 100.0)))), ifThenElseBool(trueBool, ifThenElseBool(myOr(ifThenElseBool(falseBool, trueBool, trueBool), lessThan(-2.40916443851789, 0.1)), lessThan(passFloat(10.0), passFloat(-2.0163054353169763)), passBool(myAnd(falseBool, falseBool))), trueBool)), equal(myFloatMult(100.0, 10.0), myFloatAdd(-0.1720087790309499, 100.0))), myFloatDiv(0.1, 0.1))",NULL,...,17.8,20.2,94
5263d172a3ab3d40e8b6959f72f7089d74ede1fd5cf3f753bbd760c6b9cc3242,6.63791,1,EVALUATED,18,"2019-10-20 05:43:02","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('Bayes', None), lessThanOrEqual(100.0, 10.0), 4), passTriState(2), 10.0), passFloat(myFloatAdd(100.0, 0.1)), passTriState(passTriState(0)))",NULL,...,55,39.8,59
53021bf63c790b0f35528ddc47fb4eafb42dc704cd6570fba09011a9dae7c993,3270.09,1,EVALUATED,10,"2019-10-19 21:51:56","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3}), 0.01), myIntAdd(6365, trueBool), myFloatDiv(0.1, 0.1))",NULL,...,19.6,21.6,28
5343c174b8d6473afe008250fe1e0defebfb163d64ac109b242770eb50777fce,5.5676,1,EVALUATED,17,"2019-10-20 02:46:52","AdaBoostLearner(ARG0, ModifyLearnerBool(learnerType('ExtraTrees', {'n_estimators': 100, 'max_depth': 6, 'criterion': 0}), trueBool), myIntAdd(2, trueBool), 1.0)",NULL,...,16.6,21,46
53a34bc9b8ed0e1994b8c7cfc278b544ccb1f9ac1b69eb29f79704b45abda062,5.55054,1,WAITING_FOR_MASTER,22,"2019-10-20 12:57:54","AdaBoostLearner(myProd(ARG0, 2), learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3}), myIntAdd(3, falseBool), myFloatDiv(0.1, 0.1))",NULL,...,12,20,35
53b803729d87cf1f9507ce505849cb801e8b55ab77901c97256ec976ed1be899,42.0145,1,WAITING_FOR_MASTER,23,"2019-10-20 13:29:38","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 10.0, 1), ModifyLearnerInt(learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), falseBool, 4), passTriState(0), myIntToFloat(9)), passFloat(myFloatAdd(100.0, 0.1)), passTriState(passTriState(1)))",NULL,...,17,20,53
53f4b3e0495bea4c6a3f9ca6b4b14e5c57768df16cd5b1bb4fe53277c73727ec,7.2011,1,EVALUATED,18,"2019-10-20 02:53:05","AdaBoostLearner(ARG0, learnerType('Trees', {'criterion': 0, 'splitter': 0}), 2, myFloatAdd(myFloatSub(10.0, 1.0), 0.1))",NULL,...,16.8,24.2,43
53fb2bd5fbcf2c51563e3f9cf760d6b9c13e75a4e5fd6af2236d72edcec53e50,5.50698,1,WAITING_FOR_MASTER,20,"2019-10-20 13:39:09","AdaBoostLearner(ARG0, ModifyLearnerBool(learnerType('LogR', {'penalty': 0, 'C': 1.0}), falseBool), 128, 3.4009420871857383)",NULL,...,33.8,37.2,36
5432533a2e37130552c8e03d49d1c44afb189908644ccde487896f4486f87a81,6.54635,1,EVALUATED,20,"2019-10-20 12:30:10","AdaBoostLearner(myProd(ARG0, 2), learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), myIntAdd(3, falseBool), myFloatDiv(2.6127286162671606, 0.1))",NULL,...,6.4,41.2,38
54ef3f9ee2e6f1d88ba3c6d969f352b458f2d262effa6280cd83edaeb7b0c87d,5.48862,1,EVALUATED,22,"2019-10-20 12:09:16","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('ExtraTrees', {'n_estimators': 100, 'max_depth': 6, 'criterion': 0}), 0.01), myIntAdd(1, passBool(trueBool)), myFloatMult(myIntToFloat(myIntAdd(2, 100)), myFloatAdd(0.1, 0.1)))",NULL,...,93.6,46.6,53
55b74ab6ac4f5dbc4a8fc878aba8c20b80ba1b00828b8a9ac94f663d5df92e5d,95.8521,1,EVALUATED,19,"2019-10-20 05:18:03","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Bayes', None), 0.01), myIntAdd(passInt(6595), trueBool), myFloatDiv(0.1, 0.1))",NULL,...,25.2,50.2,28
562a8eba208314ee4b821d3bf6032c5d271d78c001894df136f0544d62768e78,5.62463,1,EVALUATED,17,"2019-10-20 02:47:22","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('Bayes', None), trueBool, 5), passTriState(1), myIntToFloat(64)), passFloat(myFloatAdd(100.0, 0.1)), passTriState(passTriState(0)))",NULL,...,18.8,19,35
566a14bb086bcf7621cbd0103763b27f4d7ec0f6f889b98ffb01e409f02049bd,589.552,1,EVALUATED,22,"2019-10-20 12:18:19","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3}), 100.0), passInt(3727), myFloatDiv(10.0, 10.0))",NULL,...,99,10,33
56a56b78348374e01b23bf5048f7be2e5e5cd9db63d2008119b5bfe21c19c8f8,5.53876,1,WAITING_FOR_MASTER,20,"2019-10-20 13:04:16","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Bayes', None), 0.01), myIntAdd(3, trueBool), myFloatDiv(0.1, 1.0))",NULL,...,18.6,21,38
57c6810354cb40db3fac5be8d71d66b26be770bff2a60e6d1fcae2c599a8e9e4,6.48766,1,EVALUATED,21,"2019-10-20 09:04:54","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), learnerType('Bayes', None), passTriState(2), myIntToFloat(32)), passFloat(0.01), passTriState(passTriState(0)))",NULL,...,107,5.2,63
58681387d3b2de936901db6fa1e5b89500f0bdd5a87ed5e31bb9a6eae05a3354,5.54272,1,WAITING_FOR_MASTER,23,"2019-10-20 13:38:19","AdaBoostLearner(myProd(ARG0, passTriState(2)), ModifyLearnerFloat(ModifyLearnerFloat(learnerType('LogR', {'penalty': 0, 'C': 1.0}), 100.0), 0.01), myIntAdd(3, falseBool), myFloatDiv(0.1, 0.1))",NULL,...,10.6,47.8,36
58fe86306423d20f2904347723697a802707a6b9af825238ffbcb51fa40c8c16,5.47751,1,WAITING_FOR_MASTER,21,"2019-10-20 13:03:36","AdaBoostLearner(myProd(ARG0, 0), ModifyLearnerFloat(learnerType('ExtraTrees', {'n_estimators': 100, 'max_depth': 6, 'criterion': 0}), 0.01), myIntAdd(3, equal(myFloatSub(100.0, -4.328398183256433), myFloatAdd(100.0, 10.0))), myFloatDiv(0.1, 0.1))",NULL,...,0,68.4,45
592fb14c92d8f8ef3a3458683300c614cd94751e5af0d78551645898fd7fd318,3474.41,1,EVALUATED,15,"2019-10-20 01:55:39","AdaBoostLearner(myFlatTop(ARG0, 0), learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), passInt(3727), myFloatDiv(0.1, 10.0))",NULL,...,15,21.4,27
59469cab93962d8da505fa52707d184422453f33e8e790c7bcc2f6b83cdef3e3,5.47678,1,EVALUATED,21,"2019-10-20 08:18:30","AdaBoostLearner(ARG0, learnerType('Trees', {'criterion': 0, 'splitter': 0}), myIntAdd(myAnd(lessThanOrEqual(myFloatSub(myIntToFloat(equal(0.1, 0.1)), ifThenElseFloat(passBool(falseBool), myFloatSub(1.0, 0.1), myFloatMult(0.01, 1.0))), ifThenElseFloat(equal(myFloatAdd(1.0, 100.0), myFloatMult(0.1, 1.0)), myFloatSub(myFloatAdd(100.0, 10.0), myFloatAdd(1.0, -0.5526309139303018)), myFloatMult(myFloatDiv(0.01, 10.0), myFloatDiv(1.0, 100.0)))), ifThenElseBool(trueBool, ifThenElseBool(myOr(ifThenElseBool(falseBool, trueBool, trueBool), lessThan(1.1723367206226474, 0.1)), lessThan(passFloat(10.0), passFloat(-2.0163054353169763)), passBool(myAnd(falseBool, falseBool))), trueBool)), equal(myFloatMult(100.0, 10.0), myFloatAdd(-0.9524180376220626, 100.0))), myFloatDiv(0.1, 0.1))",NULL,...,17.8,20.2,100
598c018ea4cff4eb565e2175d9e0985ae32bd8dde4669987be0654b24df06f73,5.50473,1,EVALUATED,21,"2019-10-20 09:39:40","AdaBoostLearner(myProd(ARG0, 1), ModifyLearnerFloat(learnerType('LogR', {'penalty': 0, 'C': 1.0}), 0.01), myIntAdd(3, greaterThanEqual(myIntToFloat(4), myFloatMult(4.379392785608198, 2.6463672279242614))), myFloatDiv(0.1, 0.1))",NULL,...,10.6,47.8,50
5a0d5624a635bb90da89ad6ed73624f41cb1f974b67cd3cb39aaad9698c7ffbd,5.56845,1,EVALUATED,18,"2019-10-20 02:59:40","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('LogR', {'penalty': 0, 'C': 1.0}), 0.01), 5, myFloatDiv(0.1, 0.1))",NULL,...,10.6,47.8,29
5a17dab5c9207342ea5e4cf43d6525aed342c275121cd3943c3abae5a3d8af13,8.65676,1,EVALUATED,16,"2019-10-20 02:27:36","myBartlett(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), falseBool, 4), 1, 10.0), 0)",NULL,...,15,18.8,36
5a58426e17133e744aaa1b6d7fd86884dfec6e8b9639343d9c1d864ce857c464,5.53729,1,EVALUATED,19,"2019-10-20 03:56:08","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Trees', {'criterion': 0, 'splitter': 0}), 0.01), 100, 10.0)",NULL,...,23.4,22.8,25
5a5c6e1bcf7cb8e837242c0385f9da95ab84d3de330844fa4156f2fe26982045,5.77214,1,EVALUATED,18,"2019-10-20 03:00:10","BaggedLearner(ARG0, learnerType('Trees', {'criterion': 0, 'splitter': 0}))",NULL,...,15.4,20.6,30
5bccb09a91ac2223dd2dc51f9189251ef79323ef7fc9c615fea98c0f12d67526,5.45339,1,EVALUATED,19,"2019-10-20 03:48:55","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 0.1, 1), ModifyLearnerInt(learnerType('Trees', {'criterion': 0, 'splitter': 0}), falseBool, 4), passTriState(1), myIntToFloat(9)), passFloat(myFloatAdd(100.0, myIntToFloat(passInt(3727)))), passTriState(passTriState(0)))",NULL,...,19.4,20,41
5bd4ae97fc7bc8db6661cd85462ea526ca59ff082ab052729341d1fbef7e2b32,5.49145,1,EVALUATED,17,"2019-10-20 02:48:02","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Trees', {'criterion': 0, 'splitter': 0}), 0.01), myIntAdd(2, trueBool), myFloatDiv(0.1, 0.1))",NULL,...,16.4,22.8,32
5ca08c276d48cc949892bb67932e216c3bf6461956f30a1da017f252da050504,5.56578,1,EVALUATED,17,"2019-10-20 02:46:21","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('LogR', {'penalty': 0, 'C': 1.0}), myIntToFloat(255)), myIntAdd(3, falseBool), myFloatDiv(0.1, 0.1))",NULL,...,17.4,20.8,58
5cd9c3b232974bc37ff2a266b4c6691afe4fa135c91e66fd8d75781220c77728,3964.08,1,EVALUATED,21,"2019-10-20 08:18:30","AdaBoostLearner(ARG0, learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), passInt(3727), myFloatDiv(0.1, 10.0))",NULL,...,15.6,19.4,25
5d38e6904897285034739b543336764e9a404fc7116c6f5f6b5958c34fa2ee65,5.51404,1,EVALUATED,20,"2019-10-20 12:13:07","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('ExtraTrees', {'n_estimators': 100, 'max_depth': 6, 'criterion': 0}), 0.01), 4, myFloatDiv(0.1, 1.0))",NULL,...,16.2,21.8,35
5d6eaa0bebcfd5b6d9c804b792d5ad9e24fa9b063bf9e55c15a1ece6c69f7a07,6.4955,1,WAITING_FOR_MASTER,23,"2019-10-20 13:38:19","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('Trees', {'criterion': 0, 'splitter': 0}), falseBool, 4), passTriState(1), myIntToFloat(9)), myFloatAdd(100.0, myIntToFloat(9)), passTriState(passTriState(0)))",NULL,...,19.4,20,58
5d75ea18732c2c555b370d40a36a375384e8eaadf5bf41e6d7f28aaa737a6195,6.59193,1,WAITING_FOR_MASTER,23,"2019-10-20 12:57:54","AdaBoostLearner(myProd(ARG0, 0), ModifyLearnerFloat(learnerType('SVM', {'C': 1.0, 'kernel': 0}), 2.325685651375558), 0, myFloatDiv(0.1, 0.1))",NULL,...,0,68.4,29
5e134b3a97bf71cdd4cbf26d2eef3e506a25943e41fbaf472220a7e496c03d9a,5.48781,1,EVALUATED,16,"2019-10-20 02:46:21","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('Trees', {'criterion': 0, 'splitter': 0}), falseBool, 5), passTriState(2), myIntToFloat(64)), passFloat(myFloatAdd(100.0, 1.0)), passTriState(passTriState(0)))",NULL,...,18,42.6,44
5e28a3ff0eda651172ce28688dd3922972d550f2d2b1a253009848c2dfa67bea,7.5115,1,EVALUATED,17,"2019-10-20 05:21:04","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('Bayes', None), falseBool, 4), passTriState(1), 0.01), passFloat(myFloatAdd(100.0, 0.1)), passTriState(passTriState(0)))",NULL,...,18.8,19,55
5e399ee4f56f1a3aba17ba5ffaba777c422f32f1e0760e8661125c32ff15c43b,10.5815,1,EVALUATED,20,"2019-10-20 08:13:48","BaggedLearner(myFlatTop(ARG0, 1), learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3}))",NULL,...,11.4,20.8,24
5e6e520f4ec6fec3bcb40793d16bb5d4c5069c5ffe8bd01e50fe8f5c83ddf225,5.52133,1,EVALUATED,11,"2019-10-19 23:10:27","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('SVM', {'C': 1.0, 'kernel': 0}), 100.0), passInt(4), myFloatDiv(0.1, 0.1))",NULL,...,10.4,39,31
5f0ae86ff933454b800aa8df71668a7cf5afa783290083adac7a7f5778f5d4aa,5.45964,1,EVALUATED,19,"2019-10-20 05:44:02","AdaBoostLearner(ARG0, learnerType('Trees', {'criterion': 0, 'splitter': 0}), 2, 10.0)",NULL,...,16.6,26,39
5ffdcf33176b09d1f213eaa38daf5e66efbd46974751e264ba00c19ac27210ab,5.55516,1,EVALUATED,7,"2019-10-19 21:32:12","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Trees', {'criterion': 0, 'splitter': 0}), 0.01), myIntAdd(myAnd(lessThanOrEqual(myFloatSub(myIntToFloat(equal(0.1, 0.1)), ifThenElseFloat(passBool(falseBool), myFloatSub(1.0, 0.1), myFloatAdd(0.01, 1.0))), ifThenElseFloat(equal(myFloatAdd(1.0, 100.0), myFloatMult(0.1, 1.0)), myFloatSub(myFloatAdd(100.0, 10.0), myFloatAdd(1.0, -0.5526309139303018)), myFloatMult(myFloatDiv(0.01, 10.0), myFloatDiv(1.0, 100.0)))), ifThenElseBool(trueBool, ifThenElseBool(myOr(ifThenElseBool(falseBool, trueBool, trueBool), lessThan(-3.279641282248301, 0.1)), lessThan(passFloat(10.0), passFloat(-2.0163054353169763)), passBool(myAnd(falseBool, trueBool))), trueBool)), equal(myFloatMult(100.0, 10.0), myFloatAdd(-0.4070547785511591, 100.0))), myFloatDiv(0.1, 0.1))",NULL,...,17.8,20.2,96
604221abea085c7e3b183b504be22d787cab7cada08dfacfa7b3b72cac54d331,5.60789,1,EVALUATED,19,"2019-10-20 05:21:04","AdaBoostLearner(myProd(ARG0, 2), learnerType('LogR', {'penalty': 0, 'C': 1.0}), myIntAdd(3, falseBool), myFloatDiv(0.1, 0.1))",NULL,...,3.6,46.2,39
60a02aa94cb30e3e397358dc6b4f5f2ceae29502906627975ebc9db5e74c4be7,5.58685,1,EVALUATED,18,"2019-10-20 03:00:31","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Trees', {'criterion': 0, 'splitter': 0}), 0.01), myIntAdd(myAnd(lessThanOrEqual(myFloatSub(myIntToFloat(equal(0.1, 0.1)), ifThenElseFloat(passBool(falseBool), myFloatSub(1.0, 0.1), myFloatAdd(0.01, 1.0))), ifThenElseFloat(equal(myFloatAdd(1.0, 100.0), myFloatMult(0.1, 1.0)), myFloatSub(myFloatAdd(100.0, 10.0), myFloatAdd(1.0, -0.5526309139303018)), myFloatMult(myFloatDiv(0.01, 10.0), myFloatDiv(1.0, 100.0)))), ifThenElseBool(trueBool, ifThenElseBool(myOr(ifThenElseBool(falseBool, trueBool, trueBool), lessThan(0.6596170420994394, 0.1)), lessThan(passFloat(10.0), passFloat(passFloat(-2.0163054353169763))), passBool(myAnd(falseBool, falseBool))), trueBool)), equal(myFloatMult(100.0, 10.0), myFloatAdd(-0.1720087790309499, 100.0))), myFloatDiv(0.1, 0.1))",NULL,...,17.8,20.2,97
630ed0bbff3aa3b5fd7214a38c6cfaff3d66b9e86abf84553cc765f6c2ec850e,5.48489,1,EVALUATED,20,"2019-10-20 08:13:48","myPlanckTaper(AdaBoostLearner(ARG0, ModifyLearnerInt(ModifyLearnerList(ModifyLearnerBool(learnerType('Bayes', None), falseBool), passList([-2, -6])), falseBool, 5), passTriState(1), myIntToFloat(64)), passFloat(myFloatAdd(100.0, 0.1)), passTriState(passTriState(0)))",NULL,...,18.8,19,35
63e2c165877d06de7b3326835c04142bab36faf536a4afe5e09b3f78d9630f37,5.41646,1,EVALUATED,5,"2019-10-19 21:21:21","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('Bayes', None), falseBool, 5), passTriState(1), myIntToFloat(64)), passFloat(myFloatAdd(100.0, 0.1)), passTriState(passTriState(0)))",NULL,...,18.8,19,35
64422b5f01ffb73d6416380bed0f7c18c3ede2e2c2b9b2bb71c6efdd2541bccf,5.69764,1,WAITING_FOR_MASTER,23,"2019-10-20 12:55:53","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Bayes', None), 0.01), myIntAdd(3, myNot(falseBool)), myFloatDiv(1.0, 0.1))",NULL,...,68.2,16.8,35
64c1eb360351bb7b7bb29df99eb76cf6cd0b7157f74363445807244c02b3d511,5.49147,1,EVALUATED,19,"2019-10-20 03:53:17","AdaBoostLearner(ARG0, learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), 3, 0.01)",NULL,...,16.2,18.8,43
64f0aaef068ae334cc5ae66f1cfdc5ab2d6cbb4b19f30672adba2eff8cace1b5,5.46907,1,WAITING_FOR_MASTER,23,"2019-10-20 12:55:53","AdaBoostLearner(ARG0, learnerType('Trees', {'criterion': 0, 'splitter': 0}), myIntAdd(myOr(myAnd(falseBool, falseBool), passBool(falseBool)), 2), ifThenFloat(trueBool, myFloatDiv(0.1, 1.0)))",NULL,...,14,23.4,46
6638a93879ff15b6e0259e5b486aeb88c44768e563620e7c4d6fdb7263e9dd78,5.51792,1,EVALUATED,22,"2019-10-20 09:30:17","AdaBoostLearner(myProd(ARG0, 0), ModifyLearnerFloat(learnerType('LogR', {'penalty': 0, 'C': 1.0}), 0.01), myIntAdd(3, greaterThanEqual(myIntToFloat(0), myFloatMult(-2.0068236750067356, -2.3119766305310208))), myFloatDiv(0.1, 100.0))",NULL,...,0,68.4,36
674df4284c33c3d8beee518a971f093d144086aa717733a6a739b390504d9240,5.48873,1,EVALUATED,19,"2019-10-20 03:48:15","AdaBoostLearner(scSubFloat(ARG0, 0.01), learnerType('SVM', {'C': 1.0, 'kernel': 0}), 6, 0.1)",NULL,...,4.6,50.2,53
6838213db7f39e2fb3e7bdddbd50b6701aa6954c4181997290de63974448c873,5.51763,1,EVALUATED,17,"2019-10-20 02:42:19","AdaBoostLearner(myProd(ARG0, 0), ModifyLearnerFloat(learnerType('LogR', {'penalty': 0, 'C': 1.0}), 0.01), myIntAdd(3, greaterThanEqual(myIntToFloat(0), myFloatMult(-0.5534770377717004, 0.15758621396495442))), myFloatDiv(0.1, 0.1))",NULL,...,0,68.4,45
693758f82e9e413fc10a173114360c3bcfdf9af39bff99125c2604accb20ef55,5.73014,1,EVALUATED,20,"2019-10-20 09:22:34","AdaBoostLearner(myProd(ARG0, 0), ModifyLearnerFloat(learnerType('LogR', {'penalty': 0, 'C': 1.0}), 0.01), 50, myFloatDiv(0.1, 0.1))",NULL,...,0,68.4,29
69376e448d99fb6d243d4a3da9a050de4e103003607d180e2f8fa6938f1f109e,5.47395,1,EVALUATED,22,"2019-10-20 09:29:26","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Trees', {'criterion': 0, 'splitter': 0}), 0.01), myIntAdd(myAnd(lessThanOrEqual(myFloatSub(myIntToFloat(equal(0.1, 0.1)), ifThenElseFloat(passBool(falseBool), myFloatSub(1.0, 0.1), myFloatAdd(0.01, 1.0))), ifThenElseFloat(equal(myFloatAdd(1.0, 100.0), myFloatMult(0.1, 1.0)), myFloatSub(myFloatAdd(100.0, 10.0), myFloatAdd(1.0, -0.5526309139303018)), myFloatMult(myFloatDiv(0.01, 10.0), myFloatDiv(1.0, 100.0)))), ifThenElseBool(trueBool, ifThenElseBool(myOr(ifThenElseBool(falseBool, trueBool, trueBool), lessThan(4.379392785608198, 0.1)), lessThan(passFloat(10.0), passFloat(-2.847605620763548)), passBool(myAnd(falseBool, falseBool))), trueBool)), equal(myFloatMult(100.0, 10.0), myFloatAdd(-0.1720087790309499, 100.0))), myFloatDiv(0.1, 0.1))",NULL,...,17.8,20.2,107
693fbe71d6e9980996e5655757b0e76705b36bf0d12b007b72159e47d4d0ab1c,19.6877,1,EVALUATED,18,"2019-10-20 06:30:04","AdaBoostLearner(myFlatTop(ARG0, passTriState(0)), ModifyLearnerFloat(learnerType('SVM', {'C': 1.0, 'kernel': 0}), 100.0), passInt(3727), 0.1)",NULL,...,7,51,38
6a1868cc348995e805cc03222065fca34fc6bec01b0247b4ce1c848c80fbeabe,46.4288,1,EVALUATED,21,"2019-10-20 09:03:34","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3}), 100.0), 255, myFloatDiv(0.1, 0.1))",NULL,...,99,10,29
6b318a75a14a8fef0092b2f6308d553eae76f16b0196af6742dc22abe4288926,6.68156,1,WAITING_FOR_MASTER,21,"2019-10-20 12:57:54","myCosineMath(AdaBoostLearner(myGaussian(ARG0, 0.1, 1), ModifyLearnerInt(learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), falseBool, passInt(4)), passTriState(1), myIntToFloat(9)), 0)",NULL,...,15,18.8,28
6bbb7fe50223330ff5464b1cb4884c103296599e24fcf29c77c5423b5c9c34cf,5.50375,1,WAITING_FOR_MASTER,22,"2019-10-20 13:39:09","AdaBoostLearner(ARG0, learnerType('LogR', {'penalty': 0, 'C': 1.0}), myIntDiv(myAnd(passBool(myNot(trueBool)), myNot(myNot(ifThenElseBool(passBool(falseBool), myAnd(falseBool, trueBool), ifThenElseBool(trueBool, falseBool, trueBool))))), myIntDiv(ifThenElseBool(notEqual(0.1, 100.0), lessThan(10.0, 3.0766988228034524), ifThenBool(trueBool, trueBool)), ifThenElseBool(notEqual(-2.794316947965403, 100.0), myOr(falseBool, falseBool), myAnd(trueBool, falseBool)))), 0.1)",NULL,...,4.2,43,82
